Tue Oct 20 11:10:34 2020 [9720][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
#1 /home/ubuntu/environment/CRM/modules/Opportunities/views/view.detail.php(92): ViewDetail->display()
#2 /home/ubuntu/environment/CRM/include/MVC/View/SugarView.php(226): OpportunitiesViewDetail->display()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(435): SugarView->process()
#4 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(375): SugarController->processView()
#5 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#6 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#7 {main}
Tue Nov 17 12:37:59 2020 [8554][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Nov 17 12:37:59 2020 [8554][1][FATAL] Exception in Controller: Error retrieving record. This record may be deleted or you may not be authorized to view it.
Tue Nov 17 12:37:59 2020 [8554][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/View/views/view.detail.php(102): sugar_die('Error retrievin...')
#1 /home/ubuntu/environment/CRM/modules/Opportunities/views/view.detail.php(92): ViewDetail->display()
#2 /home/ubuntu/environment/CRM/include/MVC/View/SugarView.php(226): OpportunitiesViewDetail->display()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(435): SugarView->process()
#4 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(375): SugarController->processView()
#5 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#6 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#7 {main}
Tue Nov 17 12:38:09 2020 [3946][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Nov 17 12:38:09 2020 [3946][1][FATAL] Exception in Controller: Error retrieving record. This record may be deleted or you may not be authorized to view it.
Tue Nov 17 12:38:09 2020 [3946][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/View/views/view.detail.php(102): sugar_die('Error retrievin...')
#1 /home/ubuntu/environment/CRM/modules/Opportunities/views/view.detail.php(92): ViewDetail->display()
#2 /home/ubuntu/environment/CRM/include/MVC/View/SugarView.php(226): OpportunitiesViewDetail->display()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(435): SugarView->process()
#4 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(375): SugarController->processView()
#5 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#6 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#7 {main}
Tue Nov 17 12:39:48 2020 [8619][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Tue Nov 17 12:39:48 2020 [8619][1][FATAL] Exception in Controller: Error retrieving record. This record may be deleted or you may not be authorized to view it.
Tue Nov 17 12:39:48 2020 [8619][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/View/views/view.detail.php(102): sugar_die('Error retrievin...')
#1 /home/ubuntu/environment/CRM/modules/Opportunities/views/view.detail.php(92): ViewDetail->display()
#2 /home/ubuntu/environment/CRM/include/MVC/View/SugarView.php(226): OpportunitiesViewDetail->display()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(435): SugarView->process()
#4 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(375): SugarController->processView()
#5 /home/ubuntu/environment/CRM/include/MVC/SugarApplication.php(113): SugarController->execute()
#6 /home/ubuntu/environment/CRM/index.php(52): SugarApplication->execute()
#7 {main}
Tue Nov 17 12:58:05 2020 [14590][1][FATAL] IP Address mismatch: SESSION IP: 157.49.115.250 CLIENT IP: 157.49.107.26
Tue Nov 17 13:11:13 2020 [14590][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Nov 17 13:12:07 2020 [19480][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:08 2020 [19480][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:30 2020 [27794][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:31 2020 [27794][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:54 2020 [8554][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Connectors
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: Versions
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:12:55 2020 [14588][1][FATAL] Cannot find bean file for module: CustomFields
Tue Nov 17 13:22:18 2020 [8552][1][FATAL] IP Address mismatch: SESSION IP: 1.39.189.44 CLIENT IP: 157.49.171.231
Wed Nov 18 05:59:54 2020 [19480][1][FATAL] Cannot find bean file for module: Products
Wed Nov 18 05:59:54 2020 [22105][79cd0f00-16f8-0fd2-f0c3-5f97e1ec8b6b][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 05:59:55 2020 [22113][c3b45e23-3a47-a517-1c9f-5f97e031653d][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 05:59:55 2020 [22477][c47e2101-33d9-ac75-d36f-5f99801d301f][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 06:34:41 2020 [25316][1][FATAL] IP Address mismatch: SESSION IP: 157.49.117.117 CLIENT IP: 157.49.110.255
Wed Nov 18 06:42:05 2020 [27912][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 06:43:52 2020 [25316][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:43:54 2020 [25316][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:44:42 2020 [25312][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Connectors
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: Versions
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 06:44:43 2020 [25312][1][FATAL] Cannot find bean file for module: CustomFields
Wed Nov 18 07:47:07 2020 [1793][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 08:16:50 2020 [25314][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Wed Nov 18 09:44:35 2020 [25314][1][FATAL] IP Address mismatch: SESSION IP: 157.49.93.227 CLIENT IP: 157.49.71.59
Wed Nov 18 09:44:59 2020 [9548][1][FATAL] IP Address mismatch: SESSION IP: 157.49.93.227 CLIENT IP: 157.49.71.59
Thu Nov 19 06:30:52 2020 [3741][-none-][FATAL] SECURITY: User authentication for admin failed
Thu Nov 19 06:30:52 2020 [3741][-none-][FATAL] FAILED LOGIN:attempts[1], ip[157.45.74.249], username[admin]
Thu Nov 19 10:48:45 2020 [3743][1][FATAL] IP Address mismatch: SESSION IP: 157.49.81.239 CLIENT IP: 157.49.77.206
Thu Nov 19 13:54:57 2020 [8186][1][FATAL] IP Address mismatch: SESSION IP: 157.49.77.206 CLIENT IP: 198.148.89.34
Fri Nov 20 05:41:02 2020 [2297][-none-][FATAL] SECURITY: User authentication for amin failed
Fri Nov 20 05:41:02 2020 [2297][-none-][FATAL] FAILED LOGIN:attempts[1], ip[157.45.89.208], username[amin]
Fri Nov 20 08:28:54 2020 [13505][1][FATAL] IP Address mismatch: SESSION IP: 157.49.65.178 CLIENT IP: 157.45.13.53
Fri Nov 20 08:55:52 2020 [13494][1][FATAL] IP Address mismatch: SESSION IP: 157.45.13.53 CLIENT IP: 157.45.12.92
Sat Nov 21 09:47:51 2020 [18908][1][FATAL] IP Address mismatch: SESSION IP: 157.49.115.161 CLIENT IP: 157.49.114.60
Sat Nov 21 12:02:37 2020 [25808][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: prospectlists
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: Products
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: DynamicFields
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: TrackerPerfs
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Class Connectors does not exist, unable to rename.
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Class Version does not exist, unable to rename.
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Class CustomFields does not exist, unable to rename.
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: Contracts
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] Cannot find bean file for module: jjwp_Partners
Sat Nov 21 12:03:46 2020 [25808][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:48:19 2020 [20307][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:49:20 2020 [25351][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:49:21 2020 [25351][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:49:21 2020 [25351][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:49:21 2020 [25123][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:49:22 2020 [25123][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:50:26 2020 [25340][1][FATAL] SugarBean::populateDefaultValues $field_defs should be an array
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Connectors
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: Versions
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: CustomFields
Sat Nov 21 18:50:27 2020 [25210][1][FATAL] Cannot find bean file for module: CustomFields
Mon Nov 23 04:53:18 2020 [29255][-none-][FATAL] SECURITY: User authentication for admin failed
Mon Nov 23 04:53:19 2020 [29255][-none-][FATAL] FAILED LOGIN:attempts[1], ip[157.48.190.126], username[admin]
Mon Nov 23 04:57:44 2020 [6664][1][FATAL] IP Address mismatch: SESSION IP: 157.48.190.126 CLIENT IP: 157.48.163.64
Mon Nov 23 08:56:49 2020 [7137][1][FATAL] IP Address mismatch: SESSION IP: 157.48.163.64 CLIENT IP: 157.44.3.49
Mon Nov 23 09:30:04 2020 [11874][1][FATAL] IP Address mismatch: SESSION IP: 157.49.121.232 CLIENT IP: 157.49.103.165
Mon Nov 23 11:02:53 2020 [21302][1][FATAL] IP Address mismatch: SESSION IP: 157.48.178.87 CLIENT IP: 157.48.163.64
Mon Nov 23 12:29:25 2020 [29151][1][FATAL] IP Address mismatch: SESSION IP: 157.49.103.165 CLIENT IP: 157.49.125.38
Mon Nov 23 13:00:27 2020 [3670][-none-][FATAL] SECURITY: User authentication for admin failed
Mon Nov 23 13:00:27 2020 [3670][-none-][FATAL] FAILED LOGIN:attempts[1], ip[157.49.125.38], username[admin]
Mon Nov 23 17:02:17 2020 [6363][1][FATAL] Exception handling in /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php:400
Mon Nov 23 17:02:17 2020 [6363][1][FATAL] Exception in Controller: Error retrieving record. This record may be deleted or you may not be authorized to view it.
Mon Nov 23 17:02:17 2020 [6363][1][FATAL] backtrace:
#0 /home/ubuntu/environment/CRM/include/MVC/View/views/view.detail.php(102): sugar_die('Error retrievin...')
#1 /home/ubuntu/environment/CRM/modules/Opportunities/views/view.detail.php(92): ViewDetail->display()
#2 /home/ubuntu/environment/CRM/include/MVC/View/SugarView.php(226): OpportunitiesViewDetail->display()
#3 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(435): SugarView->process()
#4 /home/ubuntu/environment/CRM/include/MVC/Controller/SugarController.php(375): SugarController->processView()
